id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio,total_transactions,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_spent,total_refunded,num_refunds,transaction_frequency,avg_errors,total_errors,credit_limit
5084,1908,Mastercard,Debit (Prepaid),5729782750338524,2024-03-01,682,1,1,2007-10-01,2007,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,24801,44469,12777,733,5,0.287323753626122,2307,40.5932336367577,495,-495,98401.59,4753,39,2307,0.011270047680971,26,92
5085,690,Mastercard,Debit,5209218070425035,2020-09-01,25,1,1,2007-10-01,2015,71,64,1948,3,Female,149 Burns Boulevard,39.59,-105.01,31024,67186,29682,692,1,0.441788467835561,0,0,0,0,0,0,0,0,0,0,1993
5086,885,Mastercard,Debit (Prepaid),5231994842307044,2023-05-01,580,1,1,2007-10-01,2013,36,66,1983,12,Male,7121 Fourth Avenue,36.67,-93.86,13895,28334,0,700,3,0,3829,3.98515016975712,116.86,-0.01,15259.15,0.01,1,3829,0.00887960302951162,34,63
5087,905,Mastercard,Debit,5932193694740182,2010-02-01,963,1,1,2007-10-01,2015,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,47524,96901,182809,701,5,1.88655431832489,57,51.8382456140351,262.48,-237,3191.78,237,1,57,0,0,19600
5088,1967,Mastercard,Debit,5718325041563276,2019-03-01,487,1,1,2007-10-01,2009,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,30307,61793,686,767,4,0.0111015810852362,4374,37.5185048010974,1022.52,-484,177891.94,13786,126,4374,0.0123456790123457,54,5753
5089,1857,Mastercard,Credit,5571571366314376,2024-07-01,126,1,1,2007-10-01,2013,32,66,1987,8,Male,4063 Burns Boulevard,40.77,-74.39,47698,97248,197100,775,5,2.02677690029615,3272,90.9215311735941,3311.51,-486,318557.25,21062,77,3272,0.00947432762836186,31,27700
5090,987,Mastercard,Debit,5232731518306860,2021-09-01,971,1,1,2007-10-01,2011,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,0.436065786907625,11536,39.0224280513176,1244.32,-494,465940.73,15778,96,11536,0.0136962552011096,158,23021
5091,231,Mastercard,Debit (Prepaid),5133503724511818,2021-08-01,528,1,2,2007-10-01,2011,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,2.03416046319272,2405,23.0069688149688,237,-237,59151.21,3819.45,49,2405,0.0187110187110187,45,80
5092,1572,Mastercard,Debit,5024268943997814,2024-04-01,101,1,2,2007-10-01,2007,40,70,1979,7,Female,903 Norfolk Boulevard,30.68,-88.04,9284,18935,43928,658,3,2.31993662529707,0,0,0,0,0,0,0,0,0,0,7720
5093,370,Visa,Debit,4501704511432206,2023-03-01,324,1,1,2007-10-01,2016,61,58,1958,11,Male,381 Fifth Lane,34.07,-117.62,16113,41904,12545,655,4,0.299374761359297,2417,31.7126396359123,1056.11,-435,85067.45,8418,52,2417,0.0124120810922631,30,12990
5094,645,Visa,Debit,4459776057093772,2020-06-01,869,1,2,2007-10-01,2014,63,64,1957,2,Female,174 Catherine Boulevard,33.91,-118.23,13075,26661,42667,750,5,1.60035257492217,0,0,0,0,0,0,0,0,0,0,10366
5095,906,Visa,Credit,4917647337454706,2008-07-01,328,1,2,2007-10-01,2011,75,69,1945,2,Male,6930 East Lane,40.57,-112.33,21749,21154,5764,705,6,0.272478018341685,0,0,0,0,0,0,0,0,0,0,8000
5096,891,Visa,Credit,4796074118728753,2011-03-01,978,1,1,2007-10-01,2014,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,17093,34854,40722,746,5,1.16835944224479,620,37.0393870967742,469,-469,25861.42,2897,28,620,0.00806451612903226,5,8800
5097,470,Visa,Credit,4050701553546410,2020-07-01,644,1,1,2007-10-01,2013,56,65,1964,2,Male,281 Martin Luther King Avenue,35.14,-96.49,14004,28553,94214,747,3,3.29961825377368,3969,59.6194910556815,753.67,-496,247466.76,10837,72,3969,0.0229276895943563,91,5800
5098,1569,Visa,Credit,4642362910157968,2022-09-01,415,1,2,2007-10-01,2011,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,0.43165651706668,1600,53.35411875,2208.45,-412,91634.59,6268,53,1600,0.01625,26,5100
5099,473,Visa,Credit,4733101280516220,2021-10-01,91,1,2,2007-10-01,2007,33,66,1986,10,Female,26191 George Drive,42.38,-83.1,13820,28181,37929,682,2,1.34590681664952,2896,28.0507976519337,810.48,-498,94481.11,13246,138,2896,0.0127762430939227,37,7100
5100,374,Visa,Debit,4892346599778032,2023-01-01,219,1,1,2007-10-01,2007,58,66,1961,11,Male,50 Spruce Street,38.47,-121.44,15290,31177,18859,689,5,0.604901048850114,1499,34.1756237491661,386,-386,54990.26,3761,28,1499,0.0173448965977318,26,17108
5101,977,Visa,Debit,4071488613985670,2020-08-01,661,1,1,2007-10-01,2013,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,13917,22873,0,710,5,0,3790,21.1581873350923,536.83,-472,95780.53,15591,187,3790,0.0113456464379947,43,18934
5102,1242,Visa,Credit,4243291135739492,2024-09-01,603,1,1,2007-10-01,2019,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,14963,30509,56953,641,2,1.86676062801141,4419,37.4675967413442,666.03,-499,186288.31,20719,171,4419,0.00701516180131251,31,7400
5103,1514,Visa,Credit,4662421715985774,2021-10-01,439,1,2,2007-10-01,2008,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,2.43092755585647,1029,56.0689795918367,684.15,-484,71222.98,13528,105,1029,0.0145772594752187,15,7800
5104,520,Amex,Credit,371903508360130,2024-04-01,251,1,1,2008-10-01,2014,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,28278,57658,74288,766,5,1.28842484997745,3648,56.7469572368421,1952.53,-492,243872.9,36860,309,3648,0.0189144736842105,69,13300
5105,1357,Amex,Credit,305833889455873,2024-07-01,198,1,2,2008-10-01,2008,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941,11410,0,812,7,0,1207,33.8520463960232,881.62,-497,45796.42,4937,27,1207,0.0124275062137531,15,7500
5106,1997,Mastercard,Debit,5138861544730253,2014-09-01,695,1,2,2008-10-01,2013,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,0.666675257731959,579,31.7710708117444,684.94,-241,20660.84,2265.39,29,579,0.0103626943005181,6,3991
5107,847,Mastercard,Debit (Prepaid),5207548471157063,2022-04-01,310,1,2,2008-10-01,2012,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,18585,27864,1371,591,6,0.0492032730404824,5016,37.217803030303,1285.5,-430,199080.5,12396,145,5016,0.0141547049441786,71,112
5108,65,Mastercard,Debit,5427512329623870,2020-11-01,476,1,2,2008-10-01,2016,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,16928,34517,74143,645,2,2.14801402207608,4401,37.4794910247671,900.08,-498,182782.24,17835,164,4401,0.00886162235855488,39,5066
5109,580,Mastercard,Debit,5252283992419484,2024-04-01,136,1,1,2008-10-01,2010,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,18077,36857,3112,768,3,0.0844344357923868,10440,33.6128295019157,867.95,-471,375379.65,24461.71,231,10440,0.0183908045977012,192,11399
5110,530,Mastercard,Debit,5159330722218973,2022-02-01,857,1,2,2008-10-01,2010,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,14709,18100,0,682,6,0,4502,18.6680808529542,1096.47,-483,96885.7,12842,106,4502,0.0113282985339849,51,16652
5111,1619,Mastercard,Credit,5105294422027242,2024-03-01,831,1,1,2008-10-01,2010,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,15737,32086,53595,747,4,1.67035467181949,2024,52.306581027668,1041.73,-500,121991.52,16123,82,2024,0.0123517786561265,25,8300
5112,1019,Mastercard,Credit,5436428996800938,2023-11-01,845,1,1,2008-10-01,2010,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,15775,29928,2028,713,4,0.0677626303127506,2484,63.2060829307569,960.44,-489,177036.91,20033,125,2484,0.0132850241545894,33,7300
5113,103,Mastercard,Credit,5027469645306341,2023-03-01,841,1,2,2008-10-01,2008,41,71,1978,3,Female,8 Tenth Drive,35.82,-78.65,17056,34774,78060,850,5,2.24478058319434,1877,72.4017634523175,1386.36,-460,148062.11,12164,104,1877,0.0197123068726692,37,8500
5114,474,Mastercard,Debit,5786077092120630,2021-10-01,819,1,1,2008-10-01,2011,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,39705,80957,161166,683,6,1.99076052719345,3592,33.3062694877506,1354.65,-481,128065.12,8429,88,3592,0.0130846325167038,47,37303
5115,758,Mastercard,Debit,5756920187269829,2024-05-01,707,0,2,2008-10-01,2012,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,21178,43180,36832,764,5,0.852987494210283,3427,12.4585293259411,589.96,-441,49948.38,7253,65,3427,0.0119638167493435,41,19127
5116,1428,Mastercard,Debit (Prepaid),5027529544926447,2022-12-01,25,1,1,2008-10-01,2016,35,62,1984,11,Female,800 Ninth Boulevard,37.67,-92.66,13963,28472,42750,508,1,1.50147513346446,15711,7.14111259627013,210.05,-100,131521.02,19327,256,15711,0.00973839984724079,153,47
5117,940,Mastercard,Debit,5790687100361013,2020-04-01,543,1,3,2008-10-01,2015,49,61,1970,6,Female,620 12th Avenue,25.77,-80.2,20499,41800,67836,699,6,1.62287081339713,1998,29.8826926926927,721.63,-449,69810.64,10105.02,110,1998,0.014014014014014,28,7446
5118,1444,Mastercard,Debit,5457892332691018,2023-06-01,949,0,1,2008-10-01,2010,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,32805,66885,144703,698,7,2.16345966958212,2488,75.9544051446945,1004.99,-478,202227.56,13253,132,2488,0.0168810289389068,42,45141
5119,260,Mastercard,Debit (Prepaid),5855459575617149,2017-07-01,547,0,1,2008-10-01,2009,62,70,1958,2,Male,142 Catherine Street,26.21,-98.31,14275,29110,23504,699,3,0.807420130539334,1240,17.4819596774194,1861.95,-452,28445.63,6768,84,1240,0.0161290322580645,20,65
5120,33,Mastercard,Credit,5573389122398768,2020-02-01,526,1,1,2008-10-01,2009,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,18239,38692,8902,596,5,0.230073400186085,4134,61.4682027092405,682.61,-500,274221.55,20112,138,4134,0.0164489598451863,68,7400
5121,849,Mastercard,Debit,5850811144559937,2022-11-01,655,1,1,2008-10-01,2009,67,69,1952,7,Female,5456 Ninth Avenue,39.95,-75.16,21497,43828,60231,711,3,1.37425846490828,4137,24.0532318104907,912.76,-483,125902.22,26394,258,4137,0.0123277737490935,51,16640
5122,1898,Mastercard,Debit,5751381604807658,2023-08-01,244,1,2,2008-10-01,2016,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,25009,50993,75783,675,5,1.48614515717844,1837,35.3104953728906,871.23,-462,74058.38,9193,79,1837,0.0157866086009799,29,13296
5123,790,Mastercard,Debit,5112985372677713,2022-08-01,62,1,2,2008-10-01,2010,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,22740,46361,69620,743,2,1.50169323353681,10484,33.8844744372377,780.98,-492,386430.83,31186,275,10484,0.0146890499809233,154,19038
5124,385,Mastercard,Credit,5785799753329600,2023-07-01,527,1,1,2008-10-01,2011,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,21679,30434,23883,740,7,0.784747322073996,3117,47.7887905036895,1217.51,-473,177884.66,28927,250,3117,0.0128328521013795,40,11700
5125,1563,Mastercard,Debit,5018455451330735,2024-11-01,904,1,3,2008-10-01,2012,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073,22583,62461,683,4,2.76584156223708,4371,24.2374971402425,495,-495,121232.1,15290,169,4371,0.0224204987417067,98,1129
5126,235,Mastercard,Debit,5541258980261232,2015-06-01,131,1,1,2008-10-01,2011,32,67,1987,12,Female,7012 11th Lane,40.71,-73.99,23874,48676,110589,721,4,2.2719409976169,2909,40.0737573049158,934.66,-495,137043.56,20469,189,2909,0.0116878652457889,34,29648
5127,257,Mastercard,Debit (Prepaid),5756681783759529,2022-03-01,331,1,2,2008-10-01,2012,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,2.79198583842935,1658,41.8714776839566,100,-100,74594.91,5172,69,1658,0.0174909529553679,29,87
5128,1179,Mastercard,Debit,5037612210257223,2021-10-01,213,1,2,2008-10-01,2010,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,24312,49570,43645,752,5,0.880472059713536,1104,42.0300452898551,711.16,-445,53357.17,6956,53,1104,0.016304347826087,18,20026
5129,1391,Visa,Debit,4194362281636453,2024-10-01,271,1,2,2008-10-01,2009,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109,51196,67164,631,4,1.31189936713806,7020,45.1963404558405,486.75,-484,334687.83,17409.52,136,7020,0.0189458689458689,133,29573
5130,1789,Visa,Debit,4719376429761062,2021-05-01,716,1,1,2008-10-01,2008,40,65,1979,3,Female,57 West Boulevard,38.22,-86.86,18898,38527,36933,684,2,0.958626417836842,8825,45.2562300283286,1210.79,-488,421644.33,22258.1,155,8825,0.0147308781869688,130,15981
5131,335,Visa,Debit,4414800408438414,2020-06-01,833,1,1,2008-10-01,2011,46,68,1973,7,Female,75 Birch Lane,26.74,-80.12,27696,56467,66565,688,3,1.17883011316344,7504,61.778322228145,1220.96,-497,513004.53,49420,447,7504,0.0134594882729211,101,23401
5132,1791,Visa,Debit,4270283600301122,2020-09-01,51,1,1,2008-10-01,2008,61,67,1958,11,Male,4975 Madison Boulevard,39.77,-86.14,16045,32716,46919,593,3,1.43413008925297,2245,41.0579688195991,1052.98,-483,114034.14,21859,198,2245,0.0160356347438753,36,21751
5133,490,Visa,Debit,4048588745318463,2019-07-01,741,1,1,2008-10-01,2008,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,29557,33426,1852,699,4,0.0554059713995094,5372,78.3007762472078,746.3,-499,437145.77,16514,138,5372,0.0264333581533879,142,12948
5134,249,Visa,Debit,4207556954928499,2020-03-01,424,1,2,2008-10-01,2011,42,69,1977,9,Female,6777 First Drive,34.1,-117.38,14632,29835,46702,618,7,1.56534271828389,2658,32.2676749435666,849.74,-474,92306.48,6539,57,2658,0.0139202407825433,37,12016
5135,1358,Visa,Debit (Prepaid),4611045541819658,2024-01-01,73,1,1,2008-10-01,2008,69,70,1950,4,Female,128 Main Street,43.1,-89.5,33808,68930,72619,768,4,1.05351806180183,2543,18.8844593000393,406,-406,51827.18,3804,51,2543,0.00786472670074715,20,83
5136,250,Visa,Debit,4680252687248203,2024-04-01,33,1,2,2008-10-01,2014,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,17003,34671,55643,786,6,1.60488592772057,3154,37.5093278376665,519.94,-416,123255.42,4951,52,3154,0.0190234622701332,60,11678
5137,651,Visa,Credit,4578235631297148,2023-09-01,285,1,2,2008-10-01,2009,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,16852,34361,41375,643,1,1.20412677163063,0,0,0,0,0,0,0,0,0,0,5200
5138,62,Visa,Debit,4984630717840065,2019-08-01,910,1,2,2008-10-01,2012,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,15296,22290,9235,716,6,0.414311350381337,2292,30.5422382198953,832.4,-439,80464.81,10462,102,2292,0.0205061082024433,47,5909
5139,1291,Visa,Debit,4448948827886660,2021-01-01,687,1,1,2008-10-01,2011,43,64,1976,11,Male,582 Essex Street,38.21,-91.16,17101,34869,53381,699,2,1.53090137371304,3867,53.8901396431342,704.05,-488,221045.17,12652,94,3867,0.0245668476855444,95,11885
5140,142,Visa,Debit,4245753102284802,2020-02-01,47,1,2,2008-10-01,2015,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,25399,51788,77642,675,2,1.49922762029814,6340,64.6130646687697,2451.93,-493,424628.83,14982,105,6340,0.0195583596214511,124,20902
5141,1395,Visa,Credit,4752059764737905,2020-12-01,397,1,2,2008-10-01,2008,58,65,1961,9,Male,2687 Burns Avenue,40.98,-74.11,75378,153691,197377,604,2,1.28424566174987,0,0,0,0,0,0,0,0,0,0,31500
5142,1623,Amex,Credit,336043262314937,2020-04-01,467,1,1,2009-10-01,2009,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,17278,35227,25277,746,3,0.71754620035768,7361,29.9882339356066,842,-499,271603.49,50860.1,533,7361,0.0165738350767559,122,13300
5143,1981,Discover,Credit,6616646974839947,2009-11-01,72,0,2,2009-10-01,2009,48,65,1972,1,Male,8975 Littlewood Boulevard,26.63,-81.99,19274,39303,23650,702,7,0.601735236495942,0,0,0,0,0,0,0,0,0,0,12300
5144,1718,Mastercard,Debit,5495199163052054,2022-03-01,677,1,2,2009-10-01,2009,81,67,1938,11,Female,766 Third Drive,34.02,-117.89,22681,33483,196,698,5,0.00585371681151629,7256,33.643901598677,1008.96,-495,258029.15,13909,103,7256,0.0146085997794928,106,31599
5145,1178,Mastercard,Debit,5769435406360328,2021-10-01,957,1,1,2009-10-01,2009,59,68,1960,11,Female,2475 Little Creek Boulevard,30.56,-97.86,25872,52754,38191,693,5,0.72394510368882,0,0,0,0,0,0,0,0,0,0,17826
5146,165,Mastercard,Debit,5803563077451662,2020-11-01,827,1,2,2009-10-01,2014,34,65,1986,2,Male,95266 Bayview Drive,37.83,-122.22,52813,107683,225017,694,3,2.08962417466081,11535,98.9563190290421,1837.67,-495,1198210.14,56749,569,11535,0.012136974425661,140,40628
5147,1664,Mastercard,Debit,5166389194621461,2024-02-01,231,0,2,2009-10-01,2015,38,66,1981,10,Male,311 Fifth Drive,42.27,-83.73,34119,69566,50003,791,4,0.718785038668315,12996,16.5331263465682,1013.3,-498,250207.51,35343,347,12996,0.0106955986457372,139,34572
5148,1022,Mastercard,Debit,5944670401278171,2021-03-01,806,1,2,2009-10-01,2009,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,17595,35876,50190,635,3,1.39898539413536,6014,48.9115247755238,1708.22,-490,314805.91,20652,200,6014,0.0149650814765547,90,16274
5149,425,Mastercard,Debit,5795853820688586,2023-11-01,426,1,1,2009-10-01,2009,38,67,1981,11,Male,8897 East Street,36.46,-121.82,29174,59482,130605,688,4,2.19570626407989,9356,37.0828879863189,1374.29,-497,483800.5,136853,1701,9356,0.044784095767422,419,30366
5150,1729,Mastercard,Debit,5028193312710761,2020-01-01,644,1,2,2009-10-01,2016,29,56,1990,9,Female,8958 Catherine Street,40.3,-112.3,24445,49842,79750,698,1,1.60005617752097,0,0,0,0,0,0,0,0,0,0,39431
5151,641,Mastercard,Debit,5609319010602606,2022-05-01,608,1,1,2009-10-01,2009,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,18420,37556,0,735,6,0,6092,34.2494714379514,1055.49,-457,223225.78,14578,167,6092,0.0180564674983585,110,22044
5152,1993,Mastercard,Debit,5904195142586918,2023-03-01,377,1,2,2009-10-01,2018,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,45509,92785,122254,786,6,1.3176052163604,2118,52.8351652502361,1093.92,-482,126521.88,14617,135,2118,0.0146364494806421,31,27050
5153,1144,Mastercard,Debit,5270047889650775,2024-09-01,586,1,2,2009-10-01,2009,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,14959,30495,70825,773,4,2.32251188719462,6599,27.9297484467344,715.44,-468,201288,16979.59,175,6599,0.0165176541900288,109,16109
5154,908,Mastercard,Debit,5566661174535407,2024-01-01,748,1,1,2009-10-01,2014,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,2.30787357315808,2985,41.7444623115578,1173.95,-497,133630.22,9023,54,2985,0.0120603015075377,36,13123
5155,1475,Mastercard,Debit,5253350118420216,2020-08-01,499,1,1,2009-10-01,2009,98,60,1921,11,Female,412 Burns Drive,21.31,-158.01,22778,42306,472,725,5,0.01115680990876,4103,27.3801754813551,1232.73,-262,120124.86,7784,98,4103,0.0104801364854984,43,3614
5156,1251,Mastercard,Debit (Prepaid),5653678810336995,2019-04-01,732,1,1,2009-10-01,2009,29,67,1990,10,Female,645 Tenth Boulevard,32.84,-116.88,20673,42150,39663,750,3,0.940996441281139,10108,26.8770063316185,231.87,-182,304983.78,33311,436,10108,0.0141472101305896,143,74
5157,1615,Mastercard,Debit,5200107685480370,2024-05-01,624,1,1,2009-10-01,2016,66,59,1954,1,Female,1105 Second Drive,42.31,-83.21,24561,48690,36262,701,6,0.744752515917026,1065,52.3545070422535,1357.65,-383,58086.55,2329,16,1065,0.0169014084507042,18,2504
5158,1676,Mastercard,Debit,5480672627250008,2021-09-01,129,1,2,2009-10-01,2017,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,24981,50936,88447,681,3,1.73643395633736,2997,28.2472305638972,617.72,-100,91742.31,7085.36,93,2997,0.00867534200867534,26,4055
5159,14,Mastercard,Debit (Prepaid),5644525290796847,2020-05-01,601,1,1,2009-10-01,2010,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,0.655683792504344,568,8.21676056338028,107,-100,7089.12,2422,33,568,0.00880281690140845,5,22
5160,1256,Mastercard,Credit,5948729602096653,2015-06-01,95,1,1,2009-10-01,2010,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,2.6594190015645,4019,51.3072406071162,1955.79,-497,229208.8,23005,112,4019,0.0169196317491913,68,15700
5161,528,Mastercard,Debit (Prepaid),5200521526888417,2020-05-01,493,1,2,2009-10-01,2010,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,19853,40478,76392,718,3,1.88724739364593,2356,16.0361544991511,480,-480,40393.18,2612,14,2356,0.0106112054329372,25,25
5162,795,Mastercard,Debit,5902542975328331,2023-12-01,983,1,1,2009-10-01,2014,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,37234,75918,94579,759,2,1.24580468400116,10314,49.3398894706225,1017.61,-482,537064.62,28173,284,10314,0.0113438045375218,117,27795
5163,1237,Mastercard,Debit,5908634356288234,2020-12-01,276,1,2,2009-10-01,2011,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,15770,32150,47179,717,6,1.46746500777605,3889,24.9503419902289,837.91,-385,101018.88,3987,43,3889,0.0115710979686295,45,1607
5164,1616,Mastercard,Debit (Prepaid),5217967974128120,2021-09-01,914,1,1,2009-10-01,2009,48,70,1971,8,Male,469 First Lane,33,-97.23,46232,94260,39326,815,4,0.417207723318481,3524,30.4726220204313,187.24,-100,118341.52,10956,144,3524,0.00681044267877412,24,66
5165,708,Visa,Debit,4935974646456357,2020-06-01,649,1,1,2009-10-01,2010,63,63,1957,1,Female,3 Madison Street,40.71,-73.99,163145,249925,202328,722,4,0.809554866459938,2837,133.516344730349,6820.2,-496,406417.87,27632,141,2837,0.0137469157560804,39,125723
5166,1738,Visa,Credit,4841586209388617,2020-08-01,207,1,1,2009-10-01,2009,30,68,1989,3,Male,5142 Little Creek Street,35.67,-97.41,33736,68784,198417,696,4,2.88463886950454,0,0,0,0,0,0,0,0,0,0,15000
5167,1069,Visa,Debit,4439832703761219,2020-08-01,424,1,2,2009-10-01,2015,54,69,1965,9,Male,3683 Fifth Street,35.3,-81.03,22487,45852,114746,615,2,2.5025298787403,7973,27.5407751160166,739.35,-486,249453.6,29871,334,7973,0.0127931769722814,102,2292
5168,1286,Visa,Debit,4820798124390414,2021-01-01,40,1,2,2009-10-01,2015,53,67,1966,10,Female,456 Lincoln Boulevard,42.76,-78.74,30202,61578,85383,602,2,1.3865828705057,7004,50.735062821245,1309.22,-492,374919.42,19571.04,173,7004,0.0128498001142204,90,24651
5169,1576,Visa,Debit,4881313929814344,2009-10-01,863,1,2,2009-10-01,2009,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,24578,36764,839,712,8,0.0228212381677728,0,0,0,0,0,0,0,0,0,0,21107
5170,1019,Visa,Credit,4318814007161209,2016-03-01,388,1,2,2009-10-01,2010,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,15775,29928,2028,713,4,0.0677626303127506,1108,58.6906407942238,657.49,-493,72630.23,7601,52,1108,0.0180505415162455,20,3300
5171,1640,Visa,Credit,4897415542074817,2019-01-01,363,1,1,2009-10-01,2009,67,71,1952,10,Female,311 Washington Lane,41.89,-84.04,17144,34954,5942,729,3,0.169994850374778,892,72.9839573991031,1091.7,-473,75085.69,9984,73,892,0.0291479820627803,26,11400
5172,1285,Visa,Debit,4114452714679730,2021-12-01,613,1,2,2009-10-01,2011,68,53,1951,12,Female,6723 Maple Street,38.83,-77.21,30622,65298,18684,524,2,0.286134337958284,5307,69.1938835500283,944.69,-490,397393.94,30182,304,5307,0.012247974373469,65,6724
5173,1083,Visa,Credit,4664688687059371,2020-12-01,887,1,1,2009-10-01,2011,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,18916,38568,66300,756,4,1.7190416925949,8718,58.7771828401009,1161.22,-486,537308.48,24889,218,8718,0.0122734572149576,107,11300
5174,1169,Visa,Debit,4696902139977410,2024-03-01,152,1,1,2009-10-01,2009,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,30358,61901,29627,726,7,0.478619085313646,5666,38.0263889869396,452.43,-413,219159.52,3702,27,5666,0.0162372043769855,92,20560
5175,96,Visa,Credit,4395260796436247,2021-07-01,152,0,2,2009-10-01,2013,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,38948,99825,4344,685,4,0.0435161532682194,9328,78.8072287735849,3732.84,-478,883033.73,147919.9,1788,9328,0.0185463121783877,173,18900
5176,450,Visa,Debit,4302881392511495,2021-12-01,79,0,2,2009-10-01,2010,39,66,1980,9,Male,253 Lexington Avenue,37.07,-76.51,21186,43192,33517,739,3,0.776000185219485,4107,50.2825322619917,946.91,-492,238542.36,32032,320,4107,0.0221572924275627,91,15214
5177,1823,Visa,Debit,4686195455656898,2021-04-01,292,0,1,2009-10-01,2012,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,32056,65362,27745,743,6,0.424482114990361,3005,59.0614875207987,1142.18,-481,190415.77,12936,103,3005,0.0173044925124792,52,27864
5178,234,Visa,Debit,4321384766522664,2021-08-01,682,0,2,2009-10-01,2009,42,73,1977,11,Female,8027 Main Drive,32.76,-96.59,18452,37623,923,726,6,0.0245328655343806,2462,46.2365028432169,714.98,-470,120202.27,6368,76,2462,0.0178716490658002,44,6532
5179,1098,Visa,Credit,4374571351357853,2020-10-01,674,1,1,2009-10-01,2010,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,16901,34456,54634,752,4,1.58561643835616,19305,35.4833607873608,2697.93,-493,997672.28,312666,4045,19305,0.0189070189070189,365,10000
5180,1500,Visa,Credit,4969698736410401,2024-03-01,329,1,2,2009-10-01,2011,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,25949,52904,144534,680,4,2.73200514138818,2159,61.6481056044465,991.5,-489,141849.26,8751,73,2159,0.0166743862899491,36,14700
5181,1846,Visa,Debit,4700227604701791,2012-10-01,163,1,1,2009-10-01,2014,82,64,1937,10,Male,635 Sussex Drive,36.74,-91.86,14191,33356,938,566,4,0.0281208778030939,1339,20.638431665422,489,-489,34520.86,6886,52,1339,0.00970873786407767,13,11714
